"","EstID","Company.x","State","Zip","Company.y","Size2","Beef_Slaughter","Pork_Slaughter","Chicken_Slaughter","Catfish_Products","Egg_Products","StateName"
"211",671,"Westwater, Inc.  (Westwater Country Hams)","NC","28398","Westwater, Inc.  (Westwater Country Hams)","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"212",672,"Amick Farms, LLC","SC","29006","Amick Farms, LLC","Large",FALSE,NA,TRUE,NA,NA,"South Carolina"
"213",673,"Nestle Prepared Foods Company","SC","29340","Nestle Prepared Foods Company","Large",FALSE,NA,NA,NA,NA,"South Carolina"
"214",674,"Lewis Sausage Co., Inc.","NC","28425","Lewis Sausage Co., Inc.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"215",675,"Piggie Park Enterprises, Inc.","SC","29169","Piggie Park Enterprises, Inc.","Small",FALSE,NA,NA,NA,NA,"South Carolina"
"216",678,"Larry's Sausage Co., Inc.","NC","28312","Larry's Sausage Co., Inc.","Small",FALSE,TRUE,NA,NA,NA,"North Carolina"
"217",680,"Vanguard Culinary Group, Ltd.","NC","28306","Vanguard Culinary Group, Ltd.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"218",681,"Neese Country Sausage, Inc.","NC","27215","Neese Country Sausage, Inc.","Small",FALSE,TRUE,NA,NA,NA,"North Carolina"
"219",682,"Neese Country Sausage, Inc.","NC","27406","Neese Country Sausage, Inc.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"220",685,"Kraft Heinz Foods Company","SC","29108","Kraft Heinz Foods Company","Large",FALSE,NA,NA,NA,NA,"South Carolina"
"221",688,"Perdue Foods, LLC.","NC","28025","Perdue Foods, LLC.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"222",689,"Chirpy's Barbecue","NC","27208","Chirpy's Barbecue","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"223",692,"House Of Raeford Farms","SC","29580","House Of Raeford Farms","Small",FALSE,NA,NA,NA,NA,"South Carolina"
"224",696,"Perdue Foods, LLC.","NC","27849","Perdue Foods, LLC.","Large",FALSE,NA,TRUE,NA,NA,"North Carolina"
"225",699,"Select Meats, Inc.","NC","28083","Select Meats, Inc.","Small",TRUE,TRUE,NA,NA,NA,"North Carolina"
"226",702,"T.L. Herring & Co.","NC","27895","T.L. Herring & Co.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"227",703,"Asheville Packing Co.","NC","28731","Asheville Packing Co.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"228",704,"Hursey's BBQ Wholesale, Inc.","NC","27244","Hursey's BBQ Wholesale, Inc.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"229",717,"Drakes Fresh Pasta Company","NC","27260","Drakes Fresh Pasta Company","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"230",718,"Mt. Airy Meat Center, Inc.","NC","27030","Mt. Airy Meat Center, Inc.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"231",727,"Pilgrim's Pride Corporation","SC","29150","Pilgrim's Pride Corporation","Large",FALSE,NA,TRUE,NA,NA,"South Carolina"
"232",728,"Smithfield Fresh Meats Corp.","NC","28392","Smithfield Fresh Meats Corp.","Large",FALSE,TRUE,NA,NA,NA,"North Carolina"
"233",729,"Cangialosi Specialty Sausage Company, Inc.","NC","27409","Cangialosi Specialty Sausage Company, Inc.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"234",732,"Vital Foods, LLC","SC","29596","Vital Foods, LLC","Small",FALSE,NA,NA,NA,NA,"South Carolina"
"235",734,"Perdue Foods LLC","SC","29536","Perdue Foods LLC","Large",FALSE,NA,TRUE,NA,NA,"South Carolina"
"236",736,"Parks Family Meats, LLC","NC","28398","Parks Family Meats, LLC","Small",TRUE,TRUE,NA,NA,NA,"North Carolina"
"237",738,"Lineage Logistics Services, LLC","NC","28392","Lineage Logistics Services, LLC","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"238",744,"Smithfield Fresh Meats Corp.","NC","28328","Smithfield Fresh Meats Corp.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"239",746,"Hardison's Carolina Barbecue, Inc.","NC","27846","Hardison's Carolina Barbecue, Inc.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"240",747,"Suncrest Farms Country Hams, Inc.","NC","28697","Suncrest Farms Country Hams, Inc.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"241",750,"Case Farms Processing","NC","28333","Case Farms Processing","Large",FALSE,NA,TRUE,NA,NA,"North Carolina"
"242",752,"Bakkavor Foods USA, Inc","NC","28273","Bakkavor Foods USA, Inc","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"243",755,"The Butcher Shop Inc","SC","29210","The Butcher Shop Inc","Small",FALSE,NA,NA,NA,NA,"South Carolina"
"244",756,"Mac's Farms Sausage Co., Inc.","NC","28366","Mac's Farms Sausage Co., Inc.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"245",762,"Americold Logistics, Inc.","SC","29201","Americold Logistics, Inc.","Small",FALSE,NA,NA,NA,NA,"South Carolina"
"246",764,"NOCS South Atlantic Cold Storage and Warehouse, LLC","SC","29406","NOCS South Atlantic Cold Storage and Warehouse, LLC","Small",FALSE,NA,NA,NA,NA,"South Carolina"
"247",765,"Wilkes Abattoir, LLC","NC","28659","Wilkes Abattoir, LLC","Small",TRUE,TRUE,NA,NA,NA,"North Carolina"
"248",770,"Chaudhry Meat Company, Inc.","NC","27344","Chaudhry Meat Company, Inc.","Small",TRUE,NA,NA,NA,NA,"North Carolina"
"249",777,"Fuji Foods, Inc.","NC","27217","Fuji Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"250",780,"Halal International Processing","SC","29745","Halal International Processing","Small",TRUE,NA,NA,NA,NA,"South Carolina"
"251",781,"PF Meats Company, Inc.","SC","29627","PF Meats Company, Inc.","Small",FALSE,NA,NA,NA,NA,"South Carolina"
"252",785,"United States Cold Storage Inc","NC","28398","United States Cold Storage Inc","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"253",788,"Stevens Sausage Co., Inc.","NC","27577","Stevens Sausage Co., Inc.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"254",791,"Custom Quality Packers, LLC","NC","27880","Custom Quality Packers, LLC","Small",TRUE,TRUE,NA,NA,NA,"North Carolina"
"255",794,"Broomes Poultry","NC","28001","Broomes Poultry","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"256",796,"Snow Creek Meat Processing, Inc.","SC","29678","Snow Creek Meat Processing, Inc.","Small",TRUE,TRUE,NA,NA,NA,"South Carolina"
"257",799,"Wilson Packing Company","NC","27893","Wilson Packing Company","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"258",805,"Aunt Kitty's Foods Inc","NJ","08360","Aunt Kitty's Foods Inc","Large",FALSE,NA,NA,NA,NA,"New Jersey"
"259",813,"Case Pork Roll Company Inc.","NJ","08629","Case Pork Roll Company Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"260",818,"Campbell Soup Company","NJ","08103","Campbell Soup Company","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"261",824,"John W. Williams, Inc.","NY","10014","John W. Williams, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"262",830,"The Taylor Provisions Company","NJ","08638","The Taylor Provisions Company","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"263",832,"Value Added Food Group","NJ","08109","Value Added Food Group","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"264",834,"Seabrite Corp.","NJ","07105","Seabrite Corp.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"265",836,"Kraft Heinz Foods Company","NY","14414","Kraft Heinz Foods Company","Small",FALSE,NA,NA,NA,NA,"New York"
"266",837,"MF Meats","NY","14733","MF Meats","Small",FALSE,NA,NA,NA,NA,"New York"
"267",841,"Old World Provisions Inc.","NY","12180","Old World Provisions Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"268",842,"Carteret Abattoir","NJ","07008","Carteret Abattoir","Small",TRUE,NA,NA,NA,NA,"New Jersey"
"269",846,"Vineland Poultry LLC","NJ","08360","Vineland Poultry LLC","Small",FALSE,NA,TRUE,NA,NA,"New Jersey"
"270",847,"B&B Poultry Co., Inc.","NJ","08347","B&B Poultry Co., Inc.","Small",FALSE,NA,TRUE,NA,NA,"New Jersey"
"271",850,"Crescent Duck Farm","NY","11931","Crescent Duck Farm","Small",FALSE,NA,NA,NA,NA,"New York"
"272",854,"Glazier Packing Company Inc.","NY","13676","Glazier Packing Company Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"273",856,"Buona Vita Inc.","NJ","08302","Buona Vita Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"274",865,"Dudley Poultry Company, Inc,","NY","14507","Dudley Poultry Company, Inc,","Small",FALSE,NA,NA,NA,NA,"New York"
"275",866,"Les Chateaux DeFrance Inc","NY","11096","Les Chateaux DeFrance Inc","Small",FALSE,NA,NA,NA,NA,"New York"
"276",868,"Atlantic Veal & Lamb Inc","NY","11211","Atlantic Veal & Lamb Inc","Small",FALSE,NA,NA,NA,NA,"New York"
"277",870,"DeBragga & Spitler, Inc.","NJ","07304","DeBragga & Spitler, Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"278",872,"Schreiber Processing Corporation","NY","11378","Schreiber Processing Corporation","Small",FALSE,NA,NA,NA,NA,"New York"
"279",875,"Catelli Brothers Inc.","NJ","08103","Catelli Brothers Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"280",879,"Smithfield Packaged Meats Corp.","NJ","07202","Smithfield Packaged Meats Corp.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"281",885,"Rob-Dav Distributors Inc.","NJ","08501","Rob-Dav Distributors Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"282",889,"Carl Streit & Son Co.","NJ","07753","Carl Streit & Son Co.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"283",890,"Groezinger Provisions, Inc.","NJ","07753","Groezinger Provisions, Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"284",891,"DiPaola Turkeys Inc.","NJ","08690","DiPaola Turkeys Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"285",892,"Hinck Turkey Farm Inc","NJ","07753","Hinck Turkey Farm Inc","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"286",895,"Stearns Poultry Farm","NY","14803","Stearns Poultry Farm","Small",FALSE,NA,NA,NA,NA,"New York"
"287",896,"Major Products Co., Inc.","NJ","07643","Major Products Co., Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"288",898,"Battistoni Italian Specialty Meats, LLC","NY","14206","Battistoni Italian Specialty Meats, LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"289",907,"P.S. Select Foods, Inc","NY","10474","P.S. Select Foods, Inc","Small",FALSE,NA,NA,NA,NA,"New York"
"290",910,"Wagner Provision Co., Inc.","NJ","08027","Wagner Provision Co., Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"291",915,"New Moy's Meat Market, Inc.","NY","11232","New Moy's Meat Market, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"292",918,"Casing Associates LLC","NY","10472","Casing Associates LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"293",920,"Caribbean Food Delights","NY","10983","Caribbean Food Delights","Small",FALSE,NA,NA,NA,NA,"New York"
"294",923,"Hilltown Pork Inc.","NY","12029","Hilltown Pork Inc.","Small",TRUE,TRUE,NA,NA,NA,"New York"
"295",924,"Salumeria Biellese Inc.","NY","10001","Salumeria Biellese Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"296",927,"John's Ravioli Company Inc.","NY","10805","John's Ravioli Company Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"297",928,"Plymouth Beef Company, Inc.","NY","10474","Plymouth Beef Company, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"298",930,"Murray Berkowitz & Sons, Inc.","NY","10474","Murray Berkowitz & Sons, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"299",931,"Rochester Meat Company","NY","14623","Rochester Meat Company","Small",FALSE,NA,NA,NA,NA,"New York"
"300",932,"Kupelian Foods Inc.","NJ","07660","Kupelian Foods Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"301",935,"Frank Brunckhorst Co. L.L.C.","NY","11206","Frank Brunckhorst Co. L.L.C.","Small",FALSE,NA,NA,NA,NA,"New York"
"302",936,"Joe Pagliuso & Brothers Inc.","NY","14519","Joe Pagliuso & Brothers Inc.","Small",TRUE,TRUE,NA,NA,NA,"New York"
"303",937,"Mineo & Sapio Meats","NY","14213","Mineo & Sapio Meats","Small",FALSE,NA,NA,NA,NA,"New York"
"304",938,"Oscar's Hickory House Inc.","NY","12885","Oscar's Hickory House Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"305",939,"Ellio's Pizza","NJ","07644","Ellio's Pizza","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"306",940,"Locust Grove Farm","NY","12809","Locust Grove Farm","Small",TRUE,TRUE,NA,NA,NA,"New York"
"307",941,"Meat & Fisheries Processing Laboratory","NY","12043","Meat & Fisheries Processing Laboratory","Small",TRUE,TRUE,NA,NA,NA,"New York"
"308",943,"SALARINO'S ITALIAN FOOD INC.","NY","13032","SALARINO'S ITALIAN FOOD INC.","Small",FALSE,NA,NA,NA,NA,"New York"
"309",946,"Vito A Sindoni & Son Packing Co., LLC","NY","12009","Vito A Sindoni & Son Packing Co., LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"310",947,"White Eagle Packing Company Inc.","NY","12303","White Eagle Packing Company Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"311",950,"Rosina Food Products. Inc.","NY","14227","Rosina Food Products. Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"312",956,"Moore's Specialty Meat Products, Inc.","NY","10474","Moore's Specialty Meat Products, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"313",966,"Japan Premium Beef, Inc.","NY","10474","Japan Premium Beef, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"314",970,"Heinsen Products, Inc.","NY","10474","Heinsen Products, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"315",971,"Milan Provision Co., Inc.","NY","11368","Milan Provision Co., Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"316",979,"Camellia General Provision Co.","NY","14211","Camellia General Provision Co.","Small",FALSE,NA,NA,NA,NA,"New York"
"317",984,"Frank Wardynski & Sons, Inc.","NY","14206","Frank Wardynski & Sons, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"318",985,"Lancaster Quality Pork, Inc.","NY","11220","Lancaster Quality Pork, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"319",986,"Gondola Brand Macaroni Products, Inc","NY","14207","Gondola Brand Macaroni Products, Inc","Small",FALSE,NA,NA,NA,NA,"New York"
"320",987,"Jack Toney Wholesale Meats","NY","12885","Jack Toney Wholesale Meats","Small",FALSE,NA,NA,NA,NA,"New York"
"321",991,"Wonder Meats Inc.","NJ","07072","Wonder Meats Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"322",995,"Chef's Delight Packing Co., Inc.","NY","11211","Chef's Delight Packing Co., Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"323",996,"Pork King Sausage, Inc.","NY","10474","Pork King Sausage, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"324",997,"U.F.S. Industries, Inc.","NY","10550","U.F.S. Industries, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"325",999,"JAS Meats, Inc.","NY","11232","JAS Meats, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"326",1000,"Orazio & Sons Meats, Inc.","NY","11220","Orazio & Sons Meats, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"327",1013,"The Alps Provision Co., Inc.","NY","11105","The Alps Provision Co., Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"328",1016,"Picone Meat Specialties LTD","NY","10543","Picone Meat Specialties LTD","Small",FALSE,NA,NA,NA,NA,"New York"
"329",1023,"Great American Foods","NJ","07105","Great American Foods","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"330",1024,"Dino's Sausage & Meat Co., Inc.","NY","13501","Dino's Sausage & Meat Co., Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"331",1028,"JOSEF MEILLER SLAUGHTERHOUSE INC.","NY","12567","JOSEF MEILLER SLAUGHTERHOUSE INC.","Small",TRUE,TRUE,NA,NA,NA,"New York"
"332",1029,"Croghan Meat Market Inc.","NY","13327","Croghan Meat Market Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"333",1031,"Kelley Meats LLC","NY","13471","Kelley Meats LLC","Small",TRUE,TRUE,NA,NA,NA,"New York"
"334",1033,"N S Brandon Packing Inc.","NY","13825","N S Brandon Packing Inc.","Small",TRUE,TRUE,NA,NA,NA,"New York"
"335",1035,"Valley Meat Packing Corp.","NY","13811","Valley Meat Packing Corp.","Small",TRUE,NA,NA,NA,NA,"New York"
"336",1040,"Tri-Town Packing Corporation","NY","13613","Tri-Town Packing Corporation","Small",TRUE,TRUE,NA,NA,NA,"New York"
"337",1043,"Janowski Hamburgers","NY","11570","Janowski Hamburgers","Small",FALSE,NA,NA,NA,NA,"New York"
"338",1047,"Fort Meat Inc.","NY","11220","Fort Meat Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"339",1048,"Symrise","NJ","08876","Symrise","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"340",1050,"Big Mouth/Cudlins","NY","14867","Big Mouth/Cudlins","Small",TRUE,TRUE,NA,NA,NA,"New York"
"341",1052,"Owasco Meat Co., Inc.","NY","13118","Owasco Meat Co., Inc.","Small",TRUE,TRUE,NA,NA,NA,"New York"
"342",1054,"Kennedy Meat Market","NY","14772","Kennedy Meat Market","Small",TRUE,TRUE,NA,NA,NA,"New York"
"343",1055,"Palmer Food Service","NY","14624","Palmer Food Service","Small",FALSE,NA,NA,NA,NA,"New York"
"344",1057,"Alex & George Wholesale Meats, Inc.","NY","14610","Alex & George Wholesale Meats, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"345",1065,"Forest Pork Store, Inc.","NY","11385","Forest Pork Store, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"346",1066,"Smith Packing, LLC","NY","13502","Smith Packing, LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"347",1072,"TMAC Food Services, Inc.","NY","14204","TMAC Food Services, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"348",1075,"Treasure Isle Foods","NY","11501","Treasure Isle Foods","Small",FALSE,NA,NA,NA,NA,"New York"
"349",1085,"L & S Fargnoli Market, Inc.","NY","13760","L & S Fargnoli Market, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"350",1086,"Hamilton Meats Supply Inc.","NY","14871","Hamilton Meats Supply Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"351",1089,"Town & Country Traders, LLC","NY","12534","Town & Country Traders, LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"352",1092,"Fischer & Miller Inc.","NY","10606","Fischer & Miller Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"353",1095,"Ford Brothers Wholesale Meats Inc","NY","14171","Ford Brothers Wholesale Meats Inc","Small",FALSE,NA,NA,NA,NA,"New York"
"354",1098,"Warsaw Packing Co.","NY","14569","Warsaw Packing Co.","Small",TRUE,TRUE,NA,NA,NA,"New York"
"355",1100,"Davis Bros. Inc.","NY","13126","Davis Bros. Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"356",1106,"LaFrieda Meats Inc.","NJ","07047","LaFrieda Meats Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"357",1107,"George E. Assadourian Inc.","NJ","07022","George E. Assadourian Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"358",1108,"A.A. Rubashkin & Sons","NY","11219","A.A. Rubashkin & Sons","Small",FALSE,NA,NA,NA,NA,"New York"
"359",1111,"Sun Ming Jan Inc.","NY","11206","Sun Ming Jan Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"360",1112,"Piatkowski Riteway Meats Inc.","NY","14305","Piatkowski Riteway Meats Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"361",1114,"Jim's Park & Shop LLC","NY","14760","Jim's Park & Shop LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"362",1120,"Whiteman Meat Processing","NY","14437","Whiteman Meat Processing","Small",FALSE,NA,NA,NA,NA,"New York"
"363",1121,"Arctic Foods USA, LLC","NJ","07882","Arctic Foods USA, LLC","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"364",1123,"Latina Boulevard Foods, LLC","NY","14227","Latina Boulevard Foods, LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"365",1132,"New Lee's Live Poultry Market Inc.","NY","11206","New Lee's Live Poultry Market Inc.","Small",FALSE,NA,TRUE,NA,NA,"New York"
"366",1133,"RC Fine Foods","NJ","08844","RC Fine Foods","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"367",1136,"Nicolosi Foods Inc.","NJ","07087","Nicolosi Foods Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"368",1138,"Premio Foods Inc.","NJ","07506","Premio Foods Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"369",1139,"Chow Bros. Wholesale MeatsCo Inc","NY","11220","Chow Bros. Wholesale MeatsCo Inc","Small",FALSE,NA,NA,NA,NA,"New York"
"370",1140,"Port Oram Foods Inc.","NJ","07885","Port Oram Foods Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"371",1143,"Sahr's Poultry Farm","NY","12303","Sahr's Poultry Farm","Small",FALSE,NA,NA,NA,NA,"New York"
"372",1148,"Kingsland Meat Distributors Inc.","NJ","07424","Kingsland Meat Distributors Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"373",1152,"Master Purveyors, Inc.","NY","10474","Master Purveyors, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"374",1153,"Chef's Choice Cash & Carry Food Distribution Inc","NY","11203","Chef's Choice Cash & Carry Food Distribution Inc","Small",FALSE,NA,NA,NA,NA,"New York"
"375",1154,"Weichsel Beef Co. Inc.","NY","10014","Weichsel Beef Co. Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"376",1158,"Reliable Wholesale Meats","NY","10014","Reliable Wholesale Meats","Small",FALSE,NA,NA,NA,NA,"New York"
"377",1159,"King Solomon Foods inc.","NY","11220","King Solomon Foods inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"378",1160,"Washington Avenue Poultry","NY","11231","Washington Avenue Poultry","Small",FALSE,NA,NA,NA,NA,"New York"
"379",1162,"Best Provision Co., Inc.","NJ","07108","Best Provision Co., Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"380",1163,"DeSola Provisions Corp","NY","10474","DeSola Provisions Corp","Small",FALSE,NA,NA,NA,NA,"New York"
"381",1164,"Sahlen Packing Company, Inc.","NY","14206","Sahlen Packing Company, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"382",1169,"David Mosner, Inc.","NY","10474","David Mosner, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"383",1170,"Prime Food Distributor, Inc.","NY","11050","Prime Food Distributor, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"384",1171,"D'Ambrisi Wholesale Foods LLC","NJ","07740","D'Ambrisi Wholesale Foods LLC","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"385",1177,"Lupo's Quality Deli","NY","13760","Lupo's Quality Deli","Small",FALSE,NA,NA,NA,NA,"New York"
"386",1181,"G & L Meat Company, Inc.","NY","13212","G & L Meat Company, Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"387",1182,"Green Tree Foodservice","NJ","07055","Green Tree Foodservice","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"388",1185,"Zweigle's Inc.","NY","14608","Zweigle's Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"389",1186,"Rich Products Corporation","NJ","08360","Rich Products Corporation","Large",FALSE,NA,NA,NA,NA,"New Jersey"
"390",1187,"Schonwetter Enterprises Inc.","NY","12047","Schonwetter Enterprises Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"391",1188,"Brooklyn Provisions, Inc.","NJ","07072","Brooklyn Provisions, Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"392",1189,"Seviroli Foods, LLC","NY","11530","Seviroli Foods, LLC","Small",FALSE,NA,NA,NA,NA,"New York"
